73,10032,2.222222222
271,10837,3.333333333
79,11118,3.777777778
197,10509,2.888888889
358,10314,3.333333333
708,10238,3.777777778
395,11047,3.333333333
578,10726,2.888888889
306,10207,4
117,10120,3.777777778
765,10421,2.888888889
635,10824,3.111111111
428,10890,2.888888889
470,10100,3.333333333
719,10557,3.777777778
619,10848,3.333333333
82,10835,2.888888889
853,10526,3.333333333
107,10391,2.222222222
592,10079,3.777777778
421,10178,3.555555556
294,10140,2.888888889
443,10455,3.333333333
725,10170,3.111111111
320,10342,2.666666667
73,10427,2.888888889
21,10630,2.444444444
253,10098,2.888888889
756,11065,3.111111111
626,10030,3.111111111
555,10526,3.555555556
231,10605,3.111111111
440,10495,4
818,10620,3.111111111
834,11074,3.555555556
73,10062,3.111111111
456,10749,2.888888889
207,11063,3.333333333
619,11001,3.333333333
478,10019,3.111111111
660,10134,3.555555556
521,10987,3.111111111
173,10445,3.333333333
196,10731,2.666666667
107,10618,4.444444444
586,10500,3.111111111
137,10774,2.666666667
462,10390,3.777777778
38,11125,3.333333333
353,10880,3.555555556
456,10633,3.777777778
394,10718,3.555555556
181,11042,3.111111111
456,10899,3.333333333
425,10629,3.555555556
840,11014,3.555555556
446,11056,2.888888889
248,10533,3.333333333
669,11069,3.555555556
410,11062,3.555555556
384,11037,3.333333333
194,10114,4.222222222
179,10064,3.333333333
822,10141,3.333333333
239,10428,3.111111111
364,10397,3.555555556
684,11009,3.333333333
833,10816,2.666666667
774,10763,3.777777778
159,10745,3.111111111
446,10112,3.111111111
530,10423,3.111111111
336,11092,3.555555556
651,10089,3.111111111
115,10829,3.111111111
308,10867,3.333333333
222,10328,3.111111111
806,10039,2.888888889
249,10774,3.555555556
149,10736,3.333333333
11,11045,3.111111111
805,10174,3.111111111
85,10304,3.555555556
135,10739,2.222222222
164,10495,2.666666667
286,10594,3.333333333
788,10572,3.333333333
251,10811,3.555555556
353,10245,3.555555556
233,10260,3.555555556
693,10372,2.888888889
244,10604,2.888888889
692,10097,4.444444444
128,10740,3.333333333
116,10577,2.666666667
335,10350,3.555555556
376,10994,2.666666667
86,10352,3.555555556
214,10043,4
133,11117,2.888888889
13,10982,3.333333333
704,10071,2.666666667
597,10395,3.111111111
527,10872,3.111111111
612,11134,3.111111111
451,10958,3.333333333
135,10671,3.333333333
380,11009,2.222222222
522,10062,2.888888889
677,10570,3.333333333
227,10394,3.777777778
433,10093,2.666666667
836,10493,2.888888889
755,10593,3.555555556
749,10324,3.333333333
334,10889,3.333333333
198,10443,3.777777778
555,11039,3.555555556
424,10794,3.777777778
721,10894,3.777777778
559,10022,2.666666667
668,10725,3.111111111
553,10351,2.888888889
84,10420,3.555555556
145,10289,4
198,10937,3.555555556
619,10724,2.888888889
208,10746,3.333333333
156,10032,3.555555556
850,10090,3.111111111
226,10674,3.777777778
796,10567,3.777777778
434,10560,3.777777778
294,10289,4
327,10979,3.777777778
644,10415,2.666666667
379,10093,3.333333333
472,10648,4
492,10823,3.111111111
142,10819,3.333333333
136,10823,4
466,10205,3.555555556
195,10844,3.333333333
622,10802,2.888888889
723,10763,3.111111111
730,10741,3.111111111
817,10900,3.777777778
778,10484,4.444444444
714,10486,3.333333333
62,10176,2.888888889
163,11016,3.111111111
522,10698,2.888888889
63,11011,3.555555556
747,10280,3.555555556
633,10736,2.888888889
809,10396,3.333333333
103,10885,2.888888889
210,10524,3.333333333
282,11022,3.111111111
781,10698,3.777777778
393,10245,3.333333333
703,10781,4
320,10847,3.333333333
269,10107,2.666666667
836,10026,4.222222222
429,11090,3.555555556
517,10774,3.555555556
513,10777,3.555555556
338,10522,3.333333333
481,10835,3.777777778
759,10999,3.555555556
648,10274,4
460,10385,2.888888889
402,10869,3.555555556
111,11025,3.555555556
93,10661,3.333333333
204,10727,3.111111111
104,11044,3.333333333
341,10570,4.444444444
126,11120,4
162,10340,3.555555556
74,10326,3.555555556
377,10456,3.111111111
604,10310,3.555555556
343,10291,2.444444444
720,10449,2.888888889
429,10077,3.111111111
802,11003,3.111111111
239,10669,2.666666667
271,10218,2.888888889
107,10529,3.111111111
650,10524,3.555555556
135,10907,3.777777778
839,10362,2.888888889
367,10229,3.555555556
349,10932,3.333333333
164,10666,3.111111111
704,10867,2.888888889
224,10482,3.111111111
247,10551,3.333333333
818,10114,3.333333333
686,10047,2.444444444
5,10437,3.777777778
693,10248,2.888888889
547,10465,2.888888889
546,10600,4
439,10397,3.111111111
71,10966,3.333333333
424,10333,3.555555556
100,10655,2.666666667
379,10782,2.888888889
410,10087,3.111111111
677,10881,3.555555556
729,10340,3.333333333
82,10127,3.333333333
122,10117,4.222222222
211,11005,3.777777778
315,10880,3.333333333
352,10645,2.888888889
500,10677,2.888888889
71,10950,3.555555556
676,10095,3.555555556
499,10247,3.111111111
213,10458,3.555555556
240,10257,3.111111111
392,10357,3.777777778
558,10012,3.555555556
248,10285,3.333333333
185,10354,3.777777778
490,10286,2.666666667
269,11014,4
755,10604,2.888888889
410,10938,2.444444444
701,10008,3.111111111
683,10993,4
139,10464,2.888888889
717,11016,3.333333333
448,10507,3.333333333
466,10516,3.555555556
683,10958,3.777777778
420,10976,4
340,10886,3.333333333
703,10409,4
402,10542,3.555555556
103,10923,3.777777778
104,10329,3.555555556
645,10417,4
517,10394,3.555555556
822,10050,2.888888889
747,10917,3.555555556
777,10074,3.777777778
235,10209,3.111111111
210,10903,3.777777778
96,10472,3.555555556
130,10543,3.111111111
167,10321,3.777777778
707,10606,3.555555556
61,10621,4.222222222
384,10166,3.777777778
621,10236,3.111111111
495,10616,3.555555556
572,11025,3.555555556
505,11118,2.888888889
616,10968,2.666666667
761,10704,3.111111111
346,10703,2.888888889
500,10327,3.111111111
149,10473,2.666666667
821,10372,3.333333333
826,10871,3.333333333
130,10265,3.111111111
250,10469,3.555555556
77,10180,2.888888889
673,10850,4.222222222
244,10066,3.333333333
364,10565,3.111111111
551,10778,2.888888889
393,10883,3.111111111
724,10253,3.111111111
6,10035,3.111111111
243,10139,3.111111111
759,10176,4
26,10232,3.555555556
209,10394,3.777777778
804,10996,3.777777778
69,10481,3.777777778
406,10752,2.888888889
578,11116,3.111111111
560,10143,3.555555556
681,10073,3.555555556
793,10046,3.333333333
697,11002,3.111111111
815,10843,3.333333333
452,11052,2.888888889
712,10215,3.777777778
524,10251,3.777777778
406,10806,2.666666667
9,10398,3.333333333
392,10381,3.555555556
242,10062,3.111111111
732,10325,3.333333333
599,10456,3.555555556
462,10720,3.333333333
437,10670,3.111111111
306,10661,4
710,10824,3.777777778
693,10144,4.222222222
546,10622,3.555555556
527,10903,4
533,10935,3.777777778
229,10033,3.555555556
578,10667,3.777777778
163,10115,3.555555556
500,10817,2.888888889
692,10175,3.111111111
468,10493,3.555555556
605,11016,2.888888889
165,10563,3.333333333
106,10571,3.111111111
241,10003,4
194,10931,2.444444444
74,10857,3.111111111
349,10027,3.333333333
164,10339,3.555555556
61,10242,2.888888889
335,10907,3.555555556
193,10236,3.555555556
560,10776,3.777777778
22,10659,3.555555556
850,10021,3.555555556
423,10025,4
34,10176,3.555555556
616,10091,3.777777778
782,10074,3.333333333
136,10950,3.555555556
77,10722,3.111111111
533,10309,3.777777778
566,10508,2.666666667
535,10698,3.555555556
278,10291,3.555555556
823,10867,3.333333333
90,10077,3.111111111
804,10059,2.888888889
823,10476,3.777777778
627,10298,2.888888889
695,10796,3.555555556
654,10123,3.333333333
818,11007,4.222222222
751,10428,3.333333333
236,10455,3.111111111
523,10780,4
462,10827,3.555555556
696,10095,3.111111111
458,10253,3.111111111
489,11102,3.111111111
486,10590,3.555555556
818,10497,3.555555556
155,11040,2.444444444
854,11077,2.888888889
705,10430,3.555555556
541,10940,3.333333333
802,10928,3.555555556
274,10537,3.555555556
567,10384,3.111111111
525,10193,3.111111111
405,10986,3.111111111
749,10492,3.777777778
226,10437,3.111111111
139,10208,2.444444444
689,10243,4.222222222
840,10902,3.333333333
483,10793,3.111111111
671,10918,2.666666667
778,10646,2.666666667
387,10341,2.888888889
487,10366,4
536,10201,2.666666667
65,10643,3.777777778
698,11064,2.666666667
121,10418,3.777777778
674,10926,2.888888889
211,10987,2.888888889
236,10910,3.111111111
164,10020,2.888888889
510,11045,4.222222222
341,10375,3.555555556
237,10777,3.777777778
550,10140,4
431,10333,2.888888889
380,11127,3.111111111
150,10603,3.333333333
459,10398,3.333333333
293,10121,3.555555556
817,10940,4
390,10547,3.333333333
479,10864,2.444444444
559,10518,3.555555556
68,11101,2.888888889
319,10297,3.555555556
113,10259,3.111111111
126,10839,3.777777778
531,10539,3.333333333
393,10188,3.111111111
845,10857,4.444444444
318,11119,3.333333333
486,10572,2.888888889
341,10794,2.666666667
520,10076,2.888888889
8,10220,3.333333333
186,10514,2.888888889
97,10730,2.666666667
105,10039,2.888888889
540,10537,2.888888889
664,10346,2.888888889
668,10809,4.222222222
723,10255,3.555555556
539,10412,3.333333333
808,10517,4
218,10900,3.555555556
417,10393,3.111111111
478,10858,2.666666667
161,10710,2.888888889
261,10736,3.111111111
784,10905,4
658,10199,3.555555556
111,10890,3.111111111
658,10072,3.333333333
692,10298,3.333333333
429,10150,3.111111111
505,10995,3.333333333
276,10925,3.111111111
771,10044,3.555555556
357,10704,3.555555556
647,10472,3.333333333
556,11067,2.888888889
360,10439,3.333333333
787,10322,2.666666667
661,11064,3.555555556
343,10655,4
622,10466,3.111111111
169,10653,4
83,10140,3.555555556
8,10953,4
575,10560,3.777777778
239,10845,3.111111111
523,10803,2.888888889
171,10467,3.333333333
681,10927,3.111111111
735,11122,3.555555556
597,10499,2.888888889
593,10461,3.333333333
850,10764,2.888888889
712,10675,3.555555556
451,10332,3.555555556
252,10927,3.111111111
676,10287,3.555555556
780,10203,4.222222222
97,10781,3.555555556
794,10147,2.666666667
813,10158,4.222222222
460,11125,2.888888889
626,10282,3.111111111
524,10224,3.333333333
719,10580,3.555555556
398,10338,3.111111111
224,10797,3.111111111
539,10553,3.555555556
115,11056,3.111111111
478,11067,3.111111111
263,10903,3.777777778
437,11050,2.222222222
112,11044,2.888888889
784,10045,3.333333333
462,10403,3.555555556
604,10351,3.777777778
398,10680,4.222222222
228,10140,2.888888889
538,10251,4
406,10058,2.666666667
411,10511,2.888888889
856,11031,3.333333333
400,10190,2.888888889
619,10307,2.666666667
615,11059,3.555555556
167,10772,3.777777778
172,10891,3.555555556
465,10641,3.111111111
634,10283,2.666666667
231,10578,2.888888889
269,11058,2.888888889
784,11129,4.222222222
177,10772,3.333333333
155,10535,3.111111111
429,10491,3.555555556
694,10652,3.777777778
137,10839,3.333333333
822,10567,3.555555556
391,10568,3.111111111
374,11109,3.555555556
783,10971,2.666666667
510,10814,2.666666667
495,10409,3.333333333
323,11113,3.555555556
853,10260,3.333333333
559,10790,3.555555556
528,10061,4.222222222
12,10664,3.111111111
785,10882,2.666666667
22,10225,3.555555556
55,10853,2.666666667
836,10364,3.777777778
109,10465,3.333333333
291,10908,3.555555556
816,11084,3.555555556
336,10599,3.555555556
269,10986,3.555555556
396,10932,3.333333333
39,10602,3.333333333
483,10802,3.111111111
496,11106,3.333333333
237,10802,3.111111111
9,10815,3.333333333
840,10298,3.555555556
700,10138,3.555555556
691,10771,3.555555556
641,10614,4
248,10567,2.888888889
685,10810,4.222222222
656,10320,3.111111111
809,10558,3.111111111
419,10029,3.555555556
281,11040,3.111111111
483,10115,2.666666667
768,10232,3.333333333
737,10029,4.222222222
686,10036,2.666666667
311,10820,3.777777778
253,10785,4
434,10010,3.555555556
125,11136,3.777777778
565,10703,3.777777778
709,10788,2.666666667
642,10452,3.111111111
546,10357,3.333333333
34,10338,4
91,11026,3.333333333
718,10058,3.111111111
762,10387,3.555555556
639,10595,3.333333333
11,10525,3.555555556
7,10520,3.555555556
270,10154,3.333333333
330,10013,3.777777778
679,11124,4
399,10110,3.555555556
406,10339,3.111111111
808,10425,3.555555556
412,10346,2.888888889
306,11002,3.333333333
212,10857,2.888888889
440,10270,3.555555556
109,10306,3.111111111
201,11043,3.333333333
426,11074,3.777777778
523,10312,3.111111111
250,10088,4.222222222
468,10237,3.333333333
58,10414,3.777777778
394,10782,3.555555556
196,10037,2.666666667
297,10139,3.777777778
726,11063,3.333333333
229,11109,3.333333333
357,10356,3.777777778
356,11119,3.111111111
259,10795,3.555555556
310,11127,3.111111111
153,10902,3.111111111
66,10893,3.333333333
224,10615,3.111111111
454,11068,3.333333333
330,10086,3.333333333
22,10954,2.888888889
539,10028,3.555555556
341,10492,3.111111111
814,10203,2.888888889
584,10173,3.777777778
688,10067,3.555555556
741,10452,3.333333333
617,10058,3.111111111
838,10483,3.111111111
199,10132,3.555555556
122,10320,3.555555556
459,10819,3.333333333
439,10342,3.333333333
417,10972,3.333333333
360,10993,4
133,10788,3.555555556
222,10867,3.777777778
548,10596,3.333333333
300,10318,2.666666667
395,10430,3.555555556
717,10539,3.333333333
350,10947,2.888888889
211,10817,2.888888889
723,10283,3.555555556
845,10395,3.555555556
308,10911,3.333333333
38,10500,4.222222222
31,11132,3.777777778
675,10497,3.333333333
797,10422,3.333333333
56,10446,2.888888889
279,10003,2.444444444
550,10793,2.666666667
733,10682,4.222222222
35,10458,2.888888889
816,10501,2.666666667
304,10604,2.888888889
841,10289,2.888888889
504,10806,3.333333333
199,10929,3.333333333
781,10155,2.888888889
700,10695,3.333333333
479,10896,3.333333333
509,10721,2.666666667
195,10725,3.555555556
505,11104,3.777777778
804,10079,4.222222222
508,10204,3.333333333
85,10305,4.222222222
77,10646,4.222222222
278,10556,3.555555556
171,10420,3.333333333
750,10447,3.333333333
224,11056,2.888888889
450,10079,2.444444444
90,10294,4.444444444
409,10151,4
741,10662,3.333333333
841,11084,3.555555556
717,10011,4
584,10162,3.555555556
773,11028,3.333333333
23,10058,3.777777778
533,10363,3.555555556
669,10301,2.666666667
658,10875,3.333333333
580,10229,2.888888889
742,10965,3.333333333
849,11110,3.555555556
399,10794,2.888888889
99,10371,2.666666667
620,10263,3.333333333
462,10738,4
485,10229,3.555555556
384,10411,2.888888889
713,10620,3.333333333
666,10784,2.222222222
729,10241,3.555555556
172,10611,4
201,10701,3.333333333
179,10263,3.333333333
702,10604,3.333333333
794,10858,3.111111111
358,10145,3.777777778
356,10808,3.777777778
43,10976,3.555555556
848,11126,3.333333333
382,10921,3.555555556
760,10439,3.555555556
170,10256,3.333333333
128,10816,3.777777778
313,10179,3.333333333
432,10997,3.111111111
550,10835,2.666666667
776,10621,3.333333333
575,10400,4
568,10280,3.555555556
459,10650,3.555555556
539,10078,3.777777778
14,10299,4.222222222
411,11046,2.888888889
358,10055,3.555555556
328,10217,4
484,10850,3.111111111
679,10476,3.111111111
80,11025,3.777777778
487,10325,3.777777778
224,10834,3.777777778
850,10012,2.888888889
337,11017,3.555555556
138,10105,3.333333333
240,10441,2.888888889
64,10311,3.555555556
32,10467,4
671,10923,3.555555556
256,10521,4
568,10065,2.666666667
446,10566,4
452,10502,3.333333333
38,10528,2.888888889
143,10803,3.555555556
303,10154,3.333333333
770,10390,3.555555556
117,10783,3.111111111
698,10177,3.111111111
274,10465,3.555555556
688,11062,3.111111111
86,10331,3.555555556
850,11016,4.222222222
129,10318,3.777777778
739,11068,3.555555556
494,10093,3.333333333
834,10995,3.111111111
20,11031,3.555555556
85,10530,4
581,10046,3.333333333
760,10191,3.333333333
560,10697,3.555555556
271,10506,3.111111111
601,10535,3.111111111
292,10349,3.333333333
128,10421,3.111111111
478,10416,4
487,10242,3.111111111
24,10579,3.333333333
607,10489,2.888888889
173,10629,2.888888889
786,10171,3.333333333
848,10190,3.333333333
432,11090,3.111111111
498,10360,3.555555556
309,10685,4
754,11114,3.111111111
285,10166,4.222222222
844,10249,2.888888889
822,10655,2.444444444
254,10908,3.555555556
507,10966,2.888888889
358,10181,3.333333333
435,10665,3.333333333
205,10412,3.555555556
673,11056,2.888888889
126,11065,4
504,10770,3.555555556
7,11128,3.777777778
630,10006,3.333333333
147,10957,3.555555556
19,10624,3.111111111
428,10737,2.666666667
740,10291,4
509,10285,4
109,10595,2.666666667
152,10082,3.333333333
212,11003,2.222222222
16,10441,3.111111111
369,10723,3.555555556
281,10712,3.555555556
362,10189,3.111111111
824,10107,3.333333333
727,10029,3.777777778
217,10227,3.333333333
638,11020,2.888888889
57,10852,3.555555556
687,10248,3.555555556
683,10186,3.111111111
121,10251,2.888888889
32,10933,3.333333333
20,11007,2.444444444
540,10174,3.333333333
220,10230,3.555555556
824,10427,3.111111111
13,10833,4.222222222
213,10811,3.111111111
289,10474,3.111111111
800,10785,3.333333333
741,10604,3.111111111
244,10296,2.888888889
770,10477,3.333333333
487,10445,2.888888889
242,10008,3.777777778
336,11124,3.111111111
477,10126,2.666666667
609,10552,2.666666667
529,10732,3.111111111
399,10213,2.888888889
607,10396,3.333333333
426,10859,2.888888889
846,10315,3.111111111
727,10627,4
195,10677,2.888888889
258,10410,3.777777778
158,10688,3.333333333
749,10123,3.333333333
822,10543,2.888888889
99,10109,3.555555556
491,10675,3.333333333
120,10892,3.333333333
543,10810,3.555555556
263,11104,3.555555556
730,11114,3.111111111
30,10175,3.555555556
11,11073,3.333333333
471,10506,2.666666667
360,11038,3.333333333
291,10759,3.111111111
765,10618,3.555555556
200,10141,3.555555556
735,10679,3.777777778
709,10401,3.777777778
701,10783,3.333333333
569,10317,2.888888889
41,10149,4
480,10865,3.555555556
831,10028,3.555555556
451,10915,3.333333333
705,11054,3.333333333
824,10489,3.333333333
817,10809,2.888888889
507,10193,3.111111111
238,10219,4
636,11074,2.666666667
622,10980,3.111111111
22,10602,4.222222222
44,10561,3.777777778
675,10643,3.555555556
503,10912,2.666666667
308,10155,3.777777778
436,10227,2.444444444
73,10970,3.777777778
308,10166,3.111111111
421,10873,2.444444444
580,10328,3.777777778
623,10777,3.333333333
559,11101,3.555555556
419,10004,2.888888889
3,10019,4
228,11012,3.555555556
80,10266,2.666666667
779,11120,3.333333333
274,10275,3.333333333
829,10615,3.555555556
397,11008,3.777777778
834,11127,3.555555556
370,10730,3.333333333
361,10769,3.555555556
194,10891,3.333333333
558,10769,3.333333333
338,10523,3.555555556
145,10178,3.555555556
635,10844,2.222222222
492,10301,3.333333333
825,10996,3.555555556
258,10086,3.555555556
814,10885,3.555555556
349,11024,3.333333333
97,10917,4
783,11039,2.666666667
110,10653,2.888888889
73,10177,2.888888889
267,10647,3.777777778
663,10439,3.111111111
182,10150,3.333333333
723,10367,3.333333333
184,10315,2.888888889
567,10865,3.777777778
634,10301,3.333333333
582,10789,2.666666667
831,10086,4
349,10245,3.111111111
261,10689,3.555555556
491,10044,3.111111111
645,10182,4
271,10604,4.222222222
356,10284,4.222222222
719,10814,2.888888889
842,11102,3.777777778
229,10094,3.333333333
447,10302,3.111111111
135,10640,3.333333333
579,11121,3.333333333
20,10682,3.555555556
708,10959,3.555555556
357,10203,3.333333333
216,10427,3.333333333
731,11057,3.777777778
7,10533,3.333333333
844,10111,3.555555556
833,10051,3.555555556
572,11111,3.333333333
744,11045,3.555555556
768,10249,3.333333333
124,10728,3.333333333
507,10398,3.555555556
851,10477,3.111111111
751,10623,2.222222222
642,10153,2.888888889
696,11101,3.777777778
110,10243,2.444444444
584,10793,3.333333333
493,11087,3.333333333
198,10051,3.333333333
466,10338,2.888888889
489,10086,4
478,10418,3.777777778
194,10528,3.111111111
400,10608,4.222222222
262,10753,3.111111111
745,10609,3.777777778
648,10554,2.888888889
278,10098,2.888888889
468,10435,3.555555556
268,10243,3.555555556
297,11127,2.666666667
753,10316,4
131,10830,2.888888889
234,10039,3.555555556
835,10189,3.555555556
647,10457,3.333333333
423,10663,3.333333333
441,10868,3.777777778
412,10673,3.777777778
463,10042,2.444444444
571,10523,3.333333333
609,10293,2.888888889
553,11033,2.888888889
491,10685,2.888888889
244,10874,3.333333333
145,11061,3.555555556
332,10155,2.666666667
752,10378,2.888888889
758,10063,2.666666667
282,10462,3.333333333
103,10440,3.555555556
490,10970,4.222222222
774,10772,3.555555556
486,10716,3.111111111
106,10159,3.111111111
72,11030,3.333333333
189,10646,3.111111111
4,10336,3.333333333
335,10289,3.555555556
643,10579,3.555555556
322,11000,3.777777778
57,10684,3.333333333
639,10674,2.888888889
267,11005,3.555555556
526,10680,4.222222222
500,10738,3.333333333
286,10167,3.555555556
231,10617,4.222222222
631,10486,3.777777778
758,10998,2.444444444
775,10235,4
826,11009,2.888888889
31,10804,3.111111111
289,10938,3.555555556
436,10651,2.444444444
244,10888,2.444444444
802,11085,2.666666667
641,10623,3.555555556
197,10907,4
434,10866,2.888888889
477,10575,3.333333333
148,10025,3.333333333
793,10361,3.777777778
759,10802,2.666666667
747,10994,2.444444444
60,10934,3.111111111
743,10453,2.666666667
40,10651,2.666666667
836,10097,3.111111111
593,10650,2.888888889
835,10521,3.333333333
574,10253,3.555555556
301,10314,3.333333333
838,11019,3.777777778
253,11001,3.333333333
508,10792,3.555555556
205,10213,3.111111111
250,11039,3.111111111
283,10113,3.555555556
702,11004,3.111111111
432,10378,2.888888889
184,10005,2.888888889
8,10437,3.333333333
395,10232,2.888888889
734,10272,2.666666667
616,11134,3.333333333
621,11051,3.111111111
402,10512,3.333333333
526,10586,2.888888889
520,10369,3.333333333
282,10257,2.666666667
727,10066,3.111111111
855,10348,3.111111111
92,10367,3.555555556
64,10935,4.222222222
653,10343,2.666666667
280,10676,3.555555556
89,10299,3.555555556
440,10359,4
400,11116,3.333333333
682,10928,3.333333333
662,10106,3.555555556
448,10613,3.555555556
475,11137,3.111111111
296,10688,3.333333333
503,10241,3.777777778
55,10505,2.666666667
188,10021,3.333333333
269,11025,3.111111111
52,11016,3.333333333
542,10441,3.111111111
128,10841,2.888888889
473,11072,2.888888889
396,10293,2.888888889
121,10716,4
142,10967,3.333333333
745,10722,3.111111111
408,10750,4.222222222
366,10239,3.333333333
438,10894,2.888888889
704,10438,3.777777778
603,10529,3.777777778
713,10226,2.666666667
255,11128,2.666666667
88,10887,3.333333333
115,10969,2.888888889
118,10823,3.555555556
779,10178,3.111111111
564,10365,3.111111111
765,10151,3.333333333
339,10303,3.555555556
581,10703,3.333333333
367,10115,3.111111111
597,10874,3.111111111
487,10145,3.111111111
227,10911,3.333333333
81,11047,2.888888889
426,10423,3.111111111
174,11022,3.333333333
737,10293,3.111111111
135,10380,3.333333333
419,10940,4
712,10191,3.333333333
354,10930,3.777777778
318,10607,3.333333333
204,10780,3.555555556
346,10916,3.111111111
246,10725,3.333333333
662,10286,2.888888889
307,10586,3.111111111
83,10593,3.555555556
211,10602,3.111111111
501,10461,3.555555556
78,10876,3.111111111
825,10434,3.555555556
587,10647,3.111111111
50,10424,4.222222222
510,10303,2.888888889
473,10892,3.111111111
380,11061,3.333333333
159,11050,3.777777778
818,10528,3.111111111
372,10108,3.777777778
354,10706,3.333333333
798,10375,4
71,10497,2.888888889
403,10924,3.333333333
691,10528,3.777777778
344,10501,2.888888889
622,10959,3.111111111
190,10911,3.333333333
676,10606,3.111111111
307,10549,3.333333333
196,10515,2.666666667
289,10927,2.888888889
26,10807,3.555555556
687,10358,3.555555556
608,10142,3.333333333
306,10973,3.333333333
534,10613,3.555555556
336,10896,3.111111111
161,10489,3.555555556
450,10341,3.111111111
594,10684,3.555555556
209,10769,3.555555556
780,11025,3.111111111
59,10835,3.333333333
213,11098,3.777777778
331,10855,3.555555556
90,10894,4
308,10298,3.111111111
424,10446,3.111111111
51,10533,3.777777778
769,10553,3.555555556
436,10935,3.333333333
317,10403,2.888888889
586,10141,3.111111111
688,10556,3.555555556
542,10812,3.333333333
134,10693,3.555555556
206,10130,3.555555556
375,10662,3.111111111
774,10024,2.666666667
277,10326,3.333333333
581,11104,3.111111111
342,10166,3.111111111
426,10832,3.333333333
413,10800,2.888888889
810,10943,3.333333333
341,10333,3.333333333
303,10242,3.111111111
578,11091,3.333333333
833,10754,3.111111111
732,11085,2.666666667
240,11089,3.111111111
9,10603,2.888888889
272,10803,2.666666667
431,11118,2.888888889
445,10347,3.777777778
309,10338,3.333333333
54,10322,3.333333333
772,10853,2.888888889
746,10155,2.666666667
165,11122,3.777777778
256,10116,3.333333333
338,10756,3.333333333
604,10327,4.444444444
524,10689,3.555555556
339,11134,2.888888889
831,10467,4.222222222
527,10751,2.666666667
46,10939,3.333333333
852,10697,3.555555556
765,10326,3.111111111
531,10148,2.444444444
803,10966,3.333333333
648,10485,3.111111111
601,10450,3.333333333
330,10022,3.111111111
243,10371,3.555555556
115,10588,3.777777778
386,10841,2.888888889
58,10451,3.555555556
337,10784,3.777777778
755,11028,3.555555556
153,10466,2.666666667
547,10747,3.111111111
437,10960,3.555555556
675,10576,3.555555556
415,11083,3.555555556
105,10894,3.777777778
569,10113,3.111111111
206,10668,3.777777778
656,10506,2.444444444
815,10765,3.777777778
461,10448,2.888888889
797,10106,2.888888889
372,10643,2.666666667
459,10381,4
149,10849,3.555555556
658,10120,3.333333333
196,10561,3.333333333
719,10476,3.333333333
484,10530,3.111111111
16,10892,2.888888889
847,10700,3.333333333
455,10370,3.777777778
553,10100,2.888888889
405,10248,3.333333333
618,11057,4.222222222
822,10358,3.333333333
60,10636,3.333333333
500,10173,3.111111111
349,10873,4
15,10259,2.888888889
739,10127,3.333333333
391,11135,3.111111111
554,10643,3.333333333
361,10096,3.555555556
205,10758,3.333333333
75,10959,2.666666667
483,10027,3.777777778
481,10789,3.333333333
493,10955,3.777777778
387,10660,3.777777778
258,10924,3.777777778
212,10200,3.333333333
737,10736,3.555555556
53,10431,3.111111111
851,11070,3.777777778
13,10938,4
807,10556,3.111111111
370,10006,2.888888889
495,10844,2.666666667
578,10552,3.555555556
3,10520,3.111111111
29,11010,2.888888889
